priority_score,source_id,source_name,filename,page,year,region,country,metric,value,unit,scenario,quote,note,confidence,candidate_id,promote,reviewer,review_note,corrected_year,corrected_region,corrected_country,corrected_metric,corrected_value,corrected_unit,corrected_scenario,corrected_confidence
65,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,13,2024,,United States,electricity_generation_twh,60.0,TWh,low,"demand of the United Kingdom. Solar alone met 75% of the increase in electricity demand of 849 TWh (+2.8%). China (+336 TWh) contributed more than half of the increase in solar generation, with the US (+85 TWh) and EU (+60 TWh) also adding substantial solar output. Wind saw the second-largest increase, growing 205 TWh (+8.2%). This was similar to growth in 2024 (+190 TWh, +8.2%). Although below the record increase of 265 TWh in 2021, it was s",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_13_2024_united_states_electricity_4c41d8afea,,,,,,,,,,,
65,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,13,2024,global,,electricity_generation_twh,190.0,TWh,low,"half of the increase in solar generation, with the US (+85 TWh) and EU (+60 TWh) also adding substantial solar output. Wind saw the second-largest increase, growing 205 TWh (+8.2%). This was similar to growth in 2024 (+190 TWh, +8.2%). Although below the record increase of 265 TWh in 2021, it was still equivalent to more than Poland’s total electricity demand. As with solar, China also made up the majority of the global rise in wind, with an",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_13_2024_global_electricity_genera_83134c9eff,,,,,,,,,,,
65,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,107,2024,global,,total_electricity_demand_twh,35.0,TWh,low,"Electricity demand in Brazil increased by only 0.6% (+5 TWh) in 2025, the lowest annual increase since the Covid-related decline in 2020 and a small fraction of the rise in 2024 (+35 TWh). Milder temperatures reduced electricity demand for cooling by an estimated 8 TWh, contributing to lower demand growth. Brazil’s electricity system remains one of the cleanest in the world, with the majority of generat",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_107_2024_global_total_electricity_815c784aed,,,,,,,,,,,
65,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,107,2024,global,,electricity_generation_twh,8.0,TWh,low,"ly 0.6% (+5 TWh) in 2025, the lowest annual increase since the Covid-related decline in 2020 and a small fraction of the rise in 2024 (+35 TWh). Milder temperatures reduced electricity demand for cooling by an estimated 8 TWh, contributing to lower demand growth. Brazil’s electricity system remains one of the cleanest in the world, with the majority of generation coming from renewable sources. In 2025, growth in solar (+17 TWh, +24%) and win",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_107_2024_global_electricity_gener_6273732e37,,,,,,,,,,,
65,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,107,2024,asia_pacific,,electricity_generation_twh,13.0,TWh,high,"generation and sixth in total solar generation. In 2025, Brazil added 10 GW(AC) of solar capacity and 2 GW of wind capacity. Brazil’s hydro generation declined by 25 TWh (-6%) in 2025, after already declining in 2024 (-13 TWh, - 3%), amid prolonged drought conditions. However, output remained higher than during the record droughts of 2021. Bioenergy generation also fell slightly (-3.1 TWh, -5.4%). Brazil’s fossil generation increased by 6 TW",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_107_2024_asia_pacific_electricity_f8e387d5a9,,,,,,,,,,,
65,energyandai,Energy and AI,EnergyandAI.pdf,92,2035,global,,electricity_generation_twh,2000.0,TWh,base,"associated with data centres surges to nearly 2 000 TWh by 2035, 45% higher than in the Base Case, around 45% more renewable electricity generation is added between 2024 and 2035, but long grid connection queues mean that most of the additional increase beyond that is met by",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_92_2035_global_electricity_generation_twh_2000_0_twh_c3fa7f436b,,,,,,,,,,,
65,energyandai,Energy and AI,EnergyandAI.pdf,91,2035,global,,electricity_generation_twh,1100.0,TWh,base,"nd from data centres to 2035. In the High Efficiency Case and the Headwinds Case, global data centre- related electricity generation grows more slowly than in the Base Case. In the High Efficiency Case it rises to about 1 100 TWh by 2035, more than 15% lower than in the Base Case. In the Headwinds Case it reaches 790 TWh, more than 40% lower than in the Base Case. In both of these cases, renewables meet 55% or more of the increase in data centre",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_91_2035_global_electricity_generation_twh_1100_0_twh_5bd7f526a2,,,,,,,,,,,
65,energyandai,Energy and AI,EnergyandAI.pdf,49,2035,,United States,electricity_generation_twh,290.0,TWh,base,"ss the four cases. • Natural gas generation to meet data centre demand increases by around 175 TWh from today’s level to 2035 in the Base Case, mostly concentrated in the United States. In the Lift-Off Case, it grows by 290 TWh. Renewables provide the largest contribution to meet data centre demand, increasing by 450 TWh to 2035 in the Base Case. This reflects their broad availability, short development times, economic competitiveness and tech",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_49_2035_united_states_electricity_generation_twh_290_e8f0fc9190,,,,,,,,,,,
65,energyandai,Energy and AI,EnergyandAI.pdf,49,2035,,United States,electricity_generation_twh,290.0,TWh,base,"four cases. | • Natural gas generation to meet data centre demand increases by around 175 TWh | from today’s level to 2035 in the Base Case, mostly concentrated in the United States. | In the Lift-Off Case, it grows by 290 TWh. Renewables provide the largest contribution | to meet data centre demand, increasing by 450 TWh to 2035 in the Base Case. This | reflects their broad availability, short development times, economic competitiveness | an",Extracted from table; review source page before publication. Review reason: scenario_or_range_value,medium,energyandai_49_2035_united_states_electricity_generation_twh_290_d72ad514e1,,,,,,,,,,,
65,energyandai,Energy and AI,EnergyandAI.pdf,49,2035,,United States,electricity_generation_twh,175.0,TWh,base,"inds Case, it reaches | around 670 TWh. By 2035, the spread of uncertainty widens further, spanning | 700 TWh to 1 720 TWh across the four cases. | • Natural gas generation to meet data centre demand increases by around 175 TWh | from today’s level to 2035 in the Base Case, mostly concentrated in the United States. | In the Lift-Off Case, it grows by 290 TWh. Renewables provide the largest contribution | to meet data centre demand, increasing",Extracted from table; review source page before publication. Review reason: scenario_or_range_value,medium,energyandai_49_2035_united_states_electricity_generation_twh_175_e69efcfead,,,,,,,,,,,
65,energyandai,Energy and AI,EnergyandAI.pdf,49,2035,,United States,electricity_generation_twh,175.0,TWh,base,"Headwinds Case, it reaches around 670 TWh. By 2035, the spread of uncertainty widens further, spanning 700 TWh to 1 720 TWh across the four cases. • Natural gas generation to meet data centre demand increases by around 175 TWh from today’s level to 2035 in the Base Case, mostly concentrated in the United States. In the Lift-Off Case, it grows by 290 TWh. Renewables provide the largest contribution to meet data centre demand, increasing by 450",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_49_2035_united_states_electricity_generation_twh_175_a02a0d0e6e,,,,,,,,,,,
65,energyandai,Energy and AI,EnergyandAI.pdf,48,2024,global,,total_electricity_demand_twh,100.0,TWh,high,"erspective, Netflix viewers streamed around | 94 billion hours of content in the second half of 2024. | These numbers provide rough orders of magnitude of the scale of generative AI outputs | that could be produced with 100 TWh of electricity input. They highlight that this scale | of generative-AI driven electricity demand is plausible once multimodal outputs are | stacked together (text, image, video). These estimates should be seen as rough",Extracted from table; review source page before publication. Review reason: scenario_or_range_value,medium,energyandai_48_2024_global_total_electricity_demand_twh_100_0_tw_7a4be66b8e,,,,,,,,,,,
65,energyandai,Energy and AI,EnergyandAI.pdf,48,2024,global,,total_electricity_demand_twh,100.0,TWh,high,"s in perspective, Netflix viewers streamed around 94 billion hours of content in the second half of 2024. These numbers provide rough orders of magnitude of the scale of generative AI outputs that could be produced with 100 TWh of electricity input. They highlight that this scale of generative-AI driven electricity demand is plausible once multimodal outputs are stacked together (text, image, video). These estimates should be seen as rough app",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_48_2024_global_total_electricity_demand_twh_100_0_tw_5215cb6cfe,,,,,,,,,,,
