source_id,source_name,filename,page,year,region,country,metric,value,unit,scenario,quote,note,confidence
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,49,2024,global,,total_electricity_demand_twh,8.0,TWh,historical,"Without batteries, wind and solar curtailment would have increased by 43% to 8 TWh from 2024 compared to the 8% actual curtailment increase registered in 2025. The 2 TWh of potential curtailment avoided by batteries is the equivalent of 2.2% of Chile’s total electricity demand in 2025. Batteries are r",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,49,2024,global,,total_electricity_demand_twh,2.0,TWh,historical,"Without batteries, wind and solar curtailment would have increased by 43% to 8 TWh from 2024 compared to the 8% actual curtailment increase registered in 2025. The 2 TWh of potential curtailment avoided by batteries is the equivalent of 2.2% of Chile’s total electricity demand in 2025. Batteries are ready to unlock the next stage of solar growth With falling costs, rising deployment and",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,53,2025,global,,total_electricity_demand_twh,849.0,TWh,low,"Global electricity demand increased by 2.8% (+849 TWh) in 2025, to a new record high of 31,779 TWh. This marked a notable slowdown from the 4.3% (+1,265 TWh) surge in 2024 but aligns closely with the ten-year average annual demand increase of 2.7% from 2015 to 2024. Despit",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,53,2025,global,,total_electricity_demand_twh,31779.0,TWh,low,"Global electricity demand increased by 2.8% (+849 TWh) in 2025, to a new record high of 31,779 TWh. This marked a notable slowdown from the 4.3% (+1,265 TWh) surge in 2024 but aligns closely with the ten-year average annual demand increase of 2.7% from 2015 to 2024. Despite lower growth than in 2024, last year still",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,53,2024,global,,total_electricity_demand_twh,1265.0,TWh,low,"Global electricity demand increased by 2.8% (+849 TWh) in 2025, to a new record high of 31,779 TWh. This marked a notable slowdown from the 4.3% (+1,265 TWh) surge in 2024 but aligns closely with the ten-year average annual demand increase of 2.7% from 2015 to 2024. Despite lower growth than in 2024, last year still ranks as the sixth-largest absolute increase in global ele",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,53,2021,global,,total_electricity_demand_twh,1536.0,TWh,low,"mand increase of 2.7% from 2015 to 2024. Despite lower growth than in 2024, last year still ranks as the sixth-largest absolute increase in global electricity demand in the past two decades. The record was set in 2021 (+1,536 TWh) as demand rebounded from a global recession caused by the Covid-19 pandemic in 2020. Three key factors led to lower demand growth in 2025 than in 2024: Firstly, there were no temperature-related demand changes. In 2024",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,54,2024,global,,data_center_electricity_demand_twh,66.0,TWh,historical,"shifts only have a moderate impact on electricity demand. In 2025, record growth in electric vehicle sales and usage contributed roughly 8% (+66 TWh) of the global increase in demand – up from 46 TWh in 2024. Data centres are also expected to become a significant contributor to global electricity demand growth in the coming years. International Energy Agency (IEA) p",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,54,2024,global,,data_center_electricity_demand_twh,46.0,TWh,estimate,"shifts only have a moderate impact on electricity demand. In 2025, record growth in electric vehicle sales and usage contributed roughly 8% (+66 TWh) of the global increase in demand – up from 46 TWh in 2024. Data centres are also expected to become a significant contributor to global electricity demand growth in the coming years. International Energy Agency (IEA) projections suggest data centres likely added around",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,54,2025,global,,data_center_electricity_demand_twh,60.0,TWh,high,"in 2024. Data centres are also expected to become a significant contributor to global electricity demand growth in the coming years. International Energy Agency (IEA) projections suggest data centres likely added around 60 TWh, or 7% of the global increase in demand in 2025, though uncertainty around this estimate remains high. The IEA’s forecast expects data centre demand to grow four times faster than overall electricity demand, from around",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,54,2025,global,,data_center_electricity_demand_twh,500.0,TWh,high,"or 7% of the global increase in demand in 2025, though uncertainty around this estimate remains high. The IEA’s forecast expects data centre demand to grow four times faster than overall electricity demand, from around 500 TWh in 2025 to around 950 TWh in 2030. However, even at this rapid pace, data centres would account for less than 3% of global electricity demand by 2030, though regional impacts will differ significantly. China led global",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,54,2030,global,,data_center_electricity_demand_twh,950.0,TWh,high,"ase in demand in 2025, though uncertainty around this estimate remains high. The IEA’s forecast expects data centre demand to grow four times faster than overall electricity demand, from around 500 TWh in 2025 to around 950 TWh in 2030. However, even at this rapid pace, data centres would account for less than 3% of global electricity demand by 2030, though regional impacts will differ significantly. China led global demand growth in 2025, for",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,54,2025,global,,data_center_electricity_demand_twh,503.0,TWh,low,"rapid pace, data centres would account for less than 3% of global electricity demand by 2030, though regional impacts will differ significantly. China led global demand growth in 2025, for the tenth year running, adding 503 TWh (+5.0%). This accounted for 59% of the global net increase in electricity demand (+849 TWh). However, it marked a slowdown from China’s growth in 2024 (+6.7%, +631 TWh). This deceleration of China’s electricity demand w",Extracted from text; review source page before publication.,low
